店铺名	订单号	会员名称	店铺所在地	消费金额	菜品名称	菜品单价	消费数量（单个菜品）	菜品成本	菜品类别	菜品口味	点餐时间
私房小站（天河分店）	20160814379	徐珂	广州	604	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-14 12:43:18
私房小站（福田分店）	20160814745	王柯萌	深圳	915	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-14 21:27:08
私房小站（福田分店）	20160817597	莫欢	深圳	293	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-17 19:41:41
私房小站（罗湖分店）	20160819586	关庭	深圳	471	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-19 20:40:20
私房小站（珠海分店）	20160821790	易柯轩	珠海	425	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-21 13:58:39
私房小站（天河分店）	20160821608	律剑波	广州	809	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-21 21:40:29
私房小站（越秀分店）	20160824604	黄哲	广州	690	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-24 20:59:26
私房小站（盐田分店）	20160826659	黄文轩	深圳	515	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-26 17:55:54
私房小站（福田分店）	20160828902	张记宝	深圳	947	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-28 18:36:44
私房小站（天河分店）	20160829722	赵倩	广州	205	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-29 19:12:53
私房小站（罗湖分店）	20160830398	李海峰	深圳	980	南瓜芝士包	10	1	5.0	面包类	甜	2016-08-30 11:32:39
私房小站（福田分店）	20160801462	孙新潇	深圳	431	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-01 18:48:51
私房小站（天河分店）	20160805451	刑欣可	广州	693	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-05 20:02:55
私房小站（罗湖分店）	20160806872	刘爱梅	深圳	405	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-06 13:57:32
私房小站（番禺分店）	20160807428	蔺芸玫	广州	289	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-07 11:17:40
私房小站（顺德分店）	20160807394	赵英	佛山	1011	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-07 11:20:39
私房小站（罗湖分店）	20160807396	蔡锦诚	深圳	184	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-07 13:44:35
私房小站（番禺分店）	20160807454	辛亚威	广州	444	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-07 19:04:50
私房小站（福田分店）	20160808504	周子轩	深圳	699	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-08 21:16:33
私房小站（番禺分店）	20160809534	陆涛	广州	356	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-09 18:08:51
私房小站（珠海分店）	20160809537	仲佳豪	珠海	403	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-09 20:45:46
私房小站（顺德分店）	20160810441	蔡昊霖	佛山	265	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-10 19:57:13
私房小站（福田分店）	20160812421	赵思宗	深圳	301	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-12 13:24:28
私房小站（罗湖分店）	20160812170	蔡帆题	深圳	450	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-12 13:36:07
私房小站（天河分店）	20160812472	赵玉倩	广州	604	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-12 19:41:32
私房小站（番禺分店）	20160813786	王柯萌	广州	675	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-13 11:28:41
私房小站（福田分店）	20160813805	王锦鹏	深圳	789	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-13 11:32:16
私房小站（福田分店）	20160813843	赵月琼	深圳	173	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-13 12:41:56
私房小站（罗湖分店）	20160813818	李达明	深圳	503	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-13 13:37:25
私房小站（番禺分店）	20160813579	国诗婷	广州	930	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-13 21:12:49
私房小站（天河分店）	20160814847	牛永立	广州	745	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-14 12:37:46
私房小站（罗湖分店）	20160815715	卓佳凝	深圳	143	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-15 17:10:58
私房小站（番禺分店）	20160816542	习英涵	广州	281	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-16 17:43:06
私房小站（盐田分店）	20160817195	孙清泉	深圳	652	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-17 11:54:13
私房小站（盐田分店）	20160818596	李昊谦	深圳	699	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-18 21:38:47
私房小站（福田分店）	20160819380	高鑫源	深圳	763	黄尾袋鼠西拉子红葡萄酒	46	2	30.0	红酒类	果味	2016-08-19 13:29:09
私房小站（罗湖分店）	20160820832	魏乐	深圳	698	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-20 11:28:14
私房小站（番禺分店）	20160820876	胡木亮	广州	445	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-20 12:27:52
私房小站（番禺分店）	20160820845	夏浯祜	广州	350	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-20 12:26:48
私房小站（福田分店）	20160822665	关庭	深圳	677	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-22 17:52:15
私房小站（福田分店）	20160823505	刘斌义	深圳	566	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-23 17:19:54
私房小站（天河分店）	20160824501	艾小金	广州	504	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-24 19:29:55
私房小站（福田分店）	20160824676	唐雅嘉	深圳	406	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-24 19:37:57
私房小站（福田分店）	20160827819	周钰彤	深圳	796	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-27 13:51:06
私房小站（福田分店）	20160827465	卢锦曦	深圳	1010	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-27 17:23:49
私房小站（天河分店）	20160828781	王静宇	广州	361	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-28 11:32:27
私房小站（番禺分店）	20160828889	赵倩	广州	800	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-28 12:08:38
私房小站（越秀分店）	20160828444	陶永潮	广州	837	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-28 20:52:21
私房小站（福田分店）	20160831419	姜妮妮	深圳	264	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-31 12:24:14
私房小站（罗湖分店）	20160831533	黄青芸	深圳	717	黄尾袋鼠西拉子红葡萄酒	46	1	30.0	红酒类	果味	2016-08-31 18:54:35
私房小站（福田分店）	20160801462	孙新潇	深圳	431	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-01 18:48:56
私房小站（福田分店）	20160801448	苗秋兰	深圳	609	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-01 21:45:44
私房小站（福田分店）	20160803773	李思轩	深圳	395	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-03 20:46:52
私房小站（番禺分店）	20160803649	王瑾轩	广州	350	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-03 21:36:37
私房小站（天河分店）	20160805892	唐莉	广州	194	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-05 13:56:08
私房小站（天河分店）	20160805617	黄曼玉	广州	368	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-05 22:06:21
私房小站（顺德分店）	20160807394	赵英	佛山	1011	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-07 11:22:01
私房小站（天河分店）	20160807598	范旭禹	广州	529	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-07 21:40:35
私房小站（盐田分店）	20160808393	陈怡	深圳	125	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-08 11:05:42
私房小站（禅城分店）	20160808628	柴亟汛	佛山	842	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-08 20:12:48
私房小站（番禺分店）	20160809534	陆涛	广州	356	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-09 18:03:36
私房小站（天河分店）	20160810314	于靖	广州	694	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-10 12:02:02
私房小站（顺德分店）	20160810441	蔡昊霖	佛山	265	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-10 19:56:31
私房小站（番禺分店）	20160812601	袁家蕊	广州	152	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-12 17:31:27
私房小站（番禺分店）	20160813897	王芊茹	广州	619	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-13 11:28:28
私房小站（盐田分店）	20160813243	蔺亚含	深圳	125	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-13 13:32:54
私房小站（越秀分店）	20160813243	李昊谦	广州	170	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-13 13:32:54
私房小站（珠海分店）	20160813853	卓永梅	珠海	636	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-13 14:07:51
私房小站（越秀分店）	20160814783	蔺家春	广州	823	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-14 12:16:59
私房小站（天河分店）	20160814379	徐珂	广州	604	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-14 12:43:57
私房小站（福田分店）	20160814543	刘东方	深圳	136	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-14 19:00:01
私房小站（天河分店）	20160814567	宁水灵	广州	456	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-14 20:22:21
私房小站（珠海分店）	20160815754	卓权汉	珠海	338	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-15 18:13:26
私房小站（天河分店）	20160816728	王树朋	广州	823	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-16 17:27:23
私房小站（番禺分店）	20160817729	易坝茕	广州	238	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-17 18:21:30
私房小站（福田分店）	20160817482	朱倩雪	深圳	861	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-17 19:07:09
私房小站（福田分店）	20160817597	莫欢	深圳	293	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-17 19:41:01
私房小站（番禺分店）	20160817653	张平	广州	598	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-17 21:39:11
私房小站（福田分店）	20160819602	覃阳志	深圳	644	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-19 17:21:56
私房小站（盐田分店）	20160819769	关凯月	深圳	810	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-19 20:00:09
私房小站（天河分店）	20160820862	袁家蕊	广州	167	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-20 13:49:59
私房小站（越秀分店）	20160820833	牛雨萱	广州	823	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-20 13:54:05
私房小站（天河分店）	20160821608	律剑波	广州	809	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-21 21:34:10
私房小站（福田分店）	20160822187	林子菡	深圳	762	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-22 11:47:03
私房小站（番禺分店）	20160822626	赵倩	广州	578	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-22 19:43:57
私房小站（禅城分店）	20160822499	艾少雄	佛山	337	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-22 22:04:20
私房小站（天河分店）	20160823217	陶永潮	广州	579	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-23 12:18:59
私房小站（罗湖分店）	20160823675	张小雨	深圳	612	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-23 20:46:42
私房小站（番禺分店）	20160824741	屈慧芳	广州	263	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-24 17:58:51
私房小站（福田分店）	20160827465	卢锦曦	深圳	1010	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-27 17:20:16
私房小站（福田分店）	20160828902	张记宝	深圳	947	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-28 18:35:35
私房小站（罗湖分店）	20160830398	李海峰	深圳	980	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-30 11:30:02
私房小站（福田分店）	20160830777	赵倩	深圳	824	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-30 21:56:14
私房小站（越秀分店）	20160831599	关凯月	广州	729	清爽拌凉面	15	1	10.0	面食类	微辣	2016-08-31 18:13:36
私房小站（福田分店）	20160801462	孙新潇	深圳	431	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-01 18:49:16
私房小站（盐田分店）	20160802631	姚丽	深圳	168	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-02 17:59:36
私房小站（盐田分店）	20160803432	李归呈	深圳	269	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-03 13:09:05
私房小站（天河分店）	20160803776	胡誉文	广州	760	黑米恋上葡萄	33	2	15.0	米饭类	甜	2016-08-03 17:45:30
私房小站（番禺分店）	20160805831	陈宇	广州	507	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-05 12:48:43
私房小站（番禺分店）	20160805541	冷志冬	广州	189	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-05 18:52:35
私房小站（番禺分店）	20160806814	夏雪	广州	331	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-06 11:56:36
私房小站（盐田分店）	20160806391	沈星宇	深圳	236	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-06 12:14:27
私房小站（禅城分店）	20160807881	魏乐	佛山	730	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-07 13:36:28
私房小站（番禺分店）	20160808512	朱钰	广州	368	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-08 19:28:59
私房小站（番禺分店）	20160809534	陆涛	广州	356	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-09 18:06:03
私房小站（珠海分店）	20160809537	仲佳豪	珠海	403	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-09 20:47:33
私房小站（福田分店）	20160809618	周东平	深圳	877	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-09 21:06:48
私房小站（罗湖分店）	20160810460	袁诗棋	深圳	627	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-10 17:36:26
私房小站（罗湖分店）	20160812170	蔡帆题	深圳	450	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-12 13:36:34
私房小站（越秀分店）	20160813901	孙翌皓	广州	767	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-13 11:45:39
私房小站（福田分店）	20160813275	吉瑜林	深圳	484	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-13 12:36:09
私房小站（番禺分店）	20160813768	薛玉生	广州	314	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-13 21:05:43
私房小站（越秀分店）	20160814282	薛骐佳	广州	734	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-14 11:50:06
私房小站（天河分店）	20160815544	吴秋雨	广州	277	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-15 18:04:14
私房小站（禅城分店）	20160815743	屈贤	佛山	1214	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-15 21:25:59
私房小站（顺德分店）	20160818258	任雨文	佛山	474	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-18 13:24:33
私房小站（越秀分店）	20160818442	王诗妙	广州	630	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-18 18:07:11
私房小站（天河分店）	20160819624	陈慧茹	广州	648	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-19 18:53:47
私房小站（天河分店）	20160820813	包达菲	广州	1018	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-20 11:48:06
私房小站（禅城分店）	20160820857	薛依然	佛山	694	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-20 11:53:36
私房小站（越秀分店）	20160820833	牛雨萱	广州	823	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-20 13:55:36
私房小站（越秀分店）	20160821425	曾耀扬	广州	195	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-21 11:59:11
私房小站（福田分店）	20160821794	麦一夫	深圳	955	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-21 13:52:23
私房小站（天河分店）	20160824501	艾小金	广州	504	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-24 19:22:17
私房小站（越秀分店）	20160824604	黄哲	广州	690	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-24 21:07:08
私房小站（盐田分店）	20160826659	黄文轩	深圳	515	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-26 17:57:14
私房小站（福田分店）	20160827806	高雷	深圳	279	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-27 11:12:06
私房小站（天河分店）	20160827496	卢雨玲	广州	821	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-27 17:07:08
私房小站（天河分店）	20160828781	王静宇	广州	361	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-28 11:35:27
私房小站（番禺分店）	20160828883	于靖	广州	670	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-28 13:15:08
私房小站（罗湖分店）	20160829740	屈贤	深圳	909	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-29 20:49:01
私房小站（福田分店）	20160830661	陈宇	深圳	812	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-30 20:17:18
私房小站（天河分店）	20160831721	夏雪	广州	624	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-31 18:36:40
私房小站（番禺分店）	20160831647	李小东	广州	262	黑米恋上葡萄	33	1	15.0	米饭类	甜	2016-08-31 21:52:38
私房小站（番禺分店）	20160801458	牛长金	广州	700	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-01 19:27:29
私房小站（番禺分店）	20160802171	范小萱	广州	299	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-02 13:55:12
私房小站（番禺分店）	20160803177	蓝梦琳	广州	137	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-03 12:56:20
私房小站（福田分店）	20160803281	徐子轩	深圳	394	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-03 13:55:05
私房小站（珠海分店）	20160803749	冯颖	珠海	718	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-03 20:01:36
私房小站（天河分店）	20160803660	曾天	广州	560	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-03 20:57:31
私房小站（福田分店）	20160804742	柴瑜哲	深圳	648	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-04 18:22:45
私房小站（天河分店）	20160805779	木欣桐	广州	735	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-05 19:19:49
私房小站（盐田分店）	20160806837	魏程雪	深圳	625	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-06 11:47:29
私房小站（福田分店）	20160806311	张小雨	深圳	402	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-06 12:57:29
私房小站（罗湖分店）	20160806872	刘爱梅	深圳	405	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-06 13:52:53
私房小站（越秀分店）	20160806447	柴豪逊	广州	642	蒜香辣花甲	45	1	29.0	贝壳类	微辣	2016-08-06 17:24:41
